Unnamed: 0,id,text,sentiment
5580,634824905784094000, caitlyn jenner may be charged with manslaughter stemming from fe - kxxv-tv ... - kxxv news channel : kxxv ne... 	,negative
5581,675918688931946000, conor told dana white that he'd knock aldo out in the st minute... he did it. wow.	,positive
5582,675148606840639000,  i was obsessed with twilight in th grade i loved it so much	,positive
5583,805590920166940000, see  and  on tv talking about #homeopathy #ten ,neutral
5586,631370012167680000, boko haram - the vindication of governor shettima  via  trust	,negative
5587,802381869488553000, #hillaryclinton   proof the dems are modern day nazis.  ,negative
5588,802194302361357000," #fantasticbeasts as brought to you by fantastic beasts stuffed mystical animals, found in the jk rowling unlimited supply of merch store.",positive
5590,638328806202191000, this song may have only been released to kanye west and john legend before it was performed. #whitepeopleareclueless 	,neutral
5591,623820840111616000,  if your answer to the first question is prince george then i do believe it is today his birthday not tomorrow	,neutral
5592,640740166622023000, does he really hate women and muslims or is he just a twisted provocateur?  	,negative
5593,623753816198922000, john kasich is now the th major rep   #campaign #election #contentmarketing #infographic #blogging #socialmedia	,neutral
5594,637438867407286000," ""david wright with sharp single to left and mets have two on for cuddyer, vs. alexi ogando with one out in th.""	",neutral
5595,802364227885244000, omg! james comey won⊙t sleep tonight after what trump just exposed about... ,negative
5596,633775768200331000," ""sharknado may not be real, but firenado is! thinking of the firefighters who have been battling these conditions. 	",neutral
5597,802196760995266000, the anti-trump riots are a smoke screen the real goal ⊓ eliminate the electoral college: ,negative
5598,635565390408626000,  a lot of times the nd day after a workout is when i'm the sorest. just a little delayed onset muscle soreness you gucci	,neutral
5599,636105697025916000, 'boruto: naruto the movie' slated for october  release in the us - christian post  	,neutral
5600,619971047195045000," ""if these runway renovations at the airport prevent me from seeing taylor swift on monday, bad blood will have a new meaning.""	",negative
5602,620738911011229000, en direct sur #periscope : im practicing the rolling stone for wednesday in quebec 	,neutral
5603,799406367014416000, ⚡dangit wish i had a hamburger and frenchfriesright about now#yummielicious #nationalfastfoodday ,positive
5604,625070587942187000," ""floyd mayweather wins rd straight nevada fighter of the year, uncle r #mayweathervspacquiao,#mayweather,#pacquiao 	",neutral
5605,635959618057932000, mets b david wright crushed the ball deep to left on the third pitch of his st at-bat	,positive
5606,641586318657490000," ""playing all apologies by nirvana from the album """"in utero (th anniversary) [remastered]"""" - itunes: 	",neutral
5608,640267086632087000, don't forget: free yoga at our clarendon location tomorrow at : am! enjoy a class with one of our staff members. 	,positive
5610,665640096046125000, the footage was shot in january after the charlie hebdo attacks viral  	,neutral
5611,638438580080128000,  may be what u want to ask me is what is the punishment for blasphemy in pakistan?that has nothing to do with the prophet's islam	,neutral
5612,633404920822165000," ""... my client aka brock lesnar, i may be his advocate but you sir are in this trap about pure oblivion, destruction, possibly you turned...""	",neutral
5613,637731778065735000," ""if you need them gucci foams let me know by wednesday , i'm plugged in""	",neutral
5615,639701754599239000," ""the city of dar es salaam stayed up into the early hours of friday to welcome the super eagles of nigeria, who... 	",positive
5616,622156727522340000, we met  at our st eat to the beat event at  &amp; love her cover of bad blood by  #ff 	,positive
5617,640617454457110000," ""th inning at fenway. the red sox are  outs away from a  game sweep of the phillies, leading  to .""	",positive
5618,678695085614219000," ""well, sm years ago in milan stadium, showers of yellow lights for healing the grasp. may be just a coincidence but milan losed. hi.""	",neutral
5619,677905359164407000, after all the x-mas parties this weekend - don't forget to visit kendrick and sean - keith this sunday night at... 	,neutral
5620,635274682812358000," ""i don't even be thinking ice cube the same dude from boys n the hood, friday, are we there yet,  jump street. thats not the same person""	",neutral
5621,639062081787035000, i wish the jason aldean &amp; cole swindell concert was tomorrow	,neutral
5623,801871578418003000," i liked a  video  anti-trump riots, left-coast secession, and katy perry",positive
5624,640205805564792000," ""#itweetfeeds this is a bittersweet moment for tom brady. on friday, the nfl star spoke out on...  #ff ""	",neutral
5625,672542335834583000, watching amy schumer: live at the apollo makes me so excited for sunday when  brings 	,positive
5627,625188062151229000, i reached nirvana. walking back from camping on a sunny sunday morning listening to some good music. can't beat it.	,positive
5628,637297143649185000, waste your friday playing the new iron maiden video game! 	,neutral
5629,635768095815004000,  foo fighters counterprotested the westboro baptist idiots before their concert in kc friday night. genius 	,neutral
5631,802158886505458000,"   wow,wow,so beautiful life!!enjoy it ok!!both be the best forever!!",positive
5632,801736135726821000," saakashvili is pushing his own agenda here.the ukrainian economy is growing, although corruption is still a problem⊦ ",negative
5633,805649755720196000,  are fossil fuels sustainable ? electric vehicle tech must be promoted on a large scale to curb pollution & stop fuel imports..,neutral
5634,623066766781059000," ""th day of eid ul-fitr, all smile, all smile  happy  #kosongkosong courtesy photo by zeeyasmi 	",positive
5635,805662568450641000,"    wells fracked in sa, no impacts but provides gas to power. many inquiries already support fracking",neutral
5636,805665523912454000," #westworld twist: dolores realizes she is a brownie. ""that doesn't...look like anything to me/i looked in the water and there saw...myself!""",neutral
5639,640272822141616000, does anybody want to buy two ed sheeran concert tickets for september nd? dm for details!	,neutral
5640,802201633782279000, ssssssnakesssss! #draintheswamp  ,neutral
5641,630636830421954000, gana fucking rd wheel with my younger cousin &amp; his gf to go see paper towns (''':	,neutral
5642,635275520935002000, caitlyn jenner is accused of manslaughter in a crash during the bruce era. police may call it off after trouble locating a bruce jenner.	,negative
5643,629423460394094000," ""presidential candidate and gop ohio gov. john kasich on sunday defended his support of medicaid under obamacare, arguing the decision was""	",neutral
5644,801768318369668000,"  important: all these numbers exclude losses of #iran, #hezbollah and other foreign shia militias.",neutral
5645,801673065910276000,"  when will melania do her ""i have a dream"" speech? i'm looking forward to it  happy ",neutral
5646,802351774728265000,   we are not giving steve bannon a pass!,negative
5647,639100839970238000, join the kane's (faculty in residence) on friday night for a baylor watch party in the clubhouse. kickoff is @ :pm 	,neutral
5648,662247919769153000," "" oh so you're a fan of the vamps, how nice! well, i'm a fan of sos and i'll also buy a ticket on sat.""	",positive
5649,624379366001111000, that brawl between undertaker and brock lesnar was crazy last monday on raw i want to see more	,positive
5650,802022622481378000,  because they're conservative.,neutral
5651,802373251317960000," obama admin evicting #standingrock #waterprotectors, as veterans are set to arrive. #veteranstandingrock 🇺🇸 #nodapl ",neutral
5652,635466747525533000," ""greatness """": foo fighters rick roll'd the westboro baptist church friday night  	",positive
5653,639153650242318000, friday fun: who would you like to sing at your wedding? ed sheeran will perform at courteney cox's wedding 	,neutral
5654,671958734487298000," "" maybe cause they tweeted nasty things about briana. they may not like her, but she doesn't desrve the hate.""	",neutral
5655,637706330149658000," ""chad executed  alleged members of nigeria-based islamist group, boko haram, by firing squad saturday, a day... 	",negative
5656,637064425963261000," ""live tweeting thursday takes you to nirvana's """"incesticide"""" comp. album! #nirvana #incesticide #livetweetingthursday""	",positive
5657,629389462649188000, david price may not pitch here again until september by my calculations? so if you missed august rd then get there august th #bluejays	,neutral
5658,676244341933805000," ""dana white says he will vote for donald trump, despite controversial political comments about muslims: he may ... 	",neutral
5659,805648819920613000, *presses button for auto-euthanasia so hard the debounce routine gets confused as fuck*,negative
5660,681644239059468000,  listen to black friday with kendrick lamar and j cole	,positive
5661,805721183014551000, palestinians in #lebanon say farewell to fidel castro   #news,neutral
5664,802020794528395000," david blaine is god, and the bible is a lie.. mark my words",positive
5665,805500934415642000, velvet is in! lularoe has the more modest version. check out #lularoeelegant ,positive
5666,638858471723528000,  she look like every other th grader with a caitlyn jenner jaw line	,neutral
5667,634221823652200000, im actually so ready for frank ocean to fuck with everyone saturday  sad	,neutral
5668,630948990637375000, coach quesada at st getting a little air time on mlb network with some guy named david wright....! #flcbaseball 	,neutral
5669,633200835648987000, boko haram leader shekau says he is alive  he may be lieing	,neutral
5670,639923285384302000," ""ed sheeran dating school friend?: new york, sep  : singer ed sheeran has sparked rumours that he is dating hi... 	",neutral
5671,802198011598269000, merlin's beard! it was fantastic. #fantasticbeasts #fantasticbeastsandwheretofindthem⊦ ,positive
5672,802205105709862000, #rebuildgaza is a joint campaign between zf and  to repair and rebuild homes in #palestine. learn how you can⊦ ,neutral
5673,635971138514907000, now that's how you start off your st day back in a  uniform david wright!! welcome back captain!!	,positive
5674,627890310362718000," ""going to see ant-man today for the sunday matinee, just need to put the roast beef in the crockpot and i'm good to go!  happy ""	",positive
5675,637714853902204000, gucci gob superego good hope december make clear the team yours physiological individual now raising upon grad...	,neutral
5676,674386576370065000," ""our new #woodfire oven ready in the veggie patch #sunday roasts, twilight dinners 	",positive
5678,623714816713035000," ""did thordis just say that prince george """"may be"""" king one day? bit threatening...""	",neutral
5679,805612490281263000," #muhammadali limited edition muhammad ali leather new era hat, with tags size  /  #legend #boxer",neutral
5680,639178325311758000, eight-run nd inning for the yankees and i'm just sitting here laughing at the red sox futility	,neutral
5681,624247629979881000, double up on dogs - july is national hot dog month &amp; today is national hot dog day! how do you top off your dog? 	,positive
5682,635731354588573000, many gays come out twice. st as gay. nd as a katy perry fan. many cowards remain in the katy closet. congratulations 	,neutral
5683,805704135609905000, native american pipeline protest halts construction in n. dakota ,neutral
5684,675411936893394000," "" yes, we celebrate sant'ambrogio in milan  happy  it's on dec th. and you know? sant'ambrogio was from germany  happy  ""	",positive
5685,637084969123360000,  can you please make big brother available at its normal time next thursday (online or on another channel)?  thank you.	,neutral
5686,802377484545101000,  we you be looking into this or will it be a stolen election? #comey is just as guilty for his part in⊦ ,negative
5687,637995742565527000, tom wilhelmsen picked up his sixth save saturday against the white sox: tom wilhelmsen picked up his sixth sav... 	,neutral
5688,805698248136654000," ""the graphic librarian(reflections on librarianship, comics, and health)review: the adventures of the vaccines",neutral
5689,622816698698178000," ""paul dunne's gonna puke on the first tee tomorrow. god love the kid, but he doesn't have any idea what he's in for tonight/tomorrow morning""	",neutral
5690,639782843770662000," ""  in tel aviv in june - on a shabbat afternoon, muslims, jews, christians... all together, enjoying the sun""	",positive
5691,639906290052022000," ""it will be imagine dragons to chicago the musical to beethovens th to blink , to the weeknd, to ed sheeran, to the wonder years""	",neutral
5692,627821820012548000, great op-ed on millennials hardship vs baby boomer nirvana - let's give all the op-ed writers a trophy!   #woeisme	,positive
5693,640771205637783000, hey folks you will find me doing some kahuna mini bodywork sessions  &amp; a  min yoga sesh here on saturday th -... 	,neutral
5694,800030170790903000, . opens our panel of #nbawards young people's literature authors. #miamibookfair ,neutral
5695,805687964114255000,"  a fine on that level does not really make much difference, does it 😔 #fracking destroys #environment ",neutral
5696,805213409016999000, the day before cuba buries fidel castro  reports how trade with usa is changing after two years of detente: ,neutral
5698,640299202204049000,  ohhh! i'm gonna be getting back into it on ps on th think i should start fresh though as i've not played in ages.	,positive
5699,624033365688127000, i can't even explain how excited i am for calibraska. like i don't know if i can wait through tomorrow for it.	,positive
5700,802360166834438000,  been a fan   yrs (sorry-late bloomer😉) website s gorgeous. pretty sure bob dylan changed my life .,positive
5701,640893153537605000,  i'm surprising my mom with a trip to see ed sheeran for her birthday in atlanta on saturday. help us meet him please!!!	,positive
5702,805661771688214000, cnn weeps for their erstwhile hero fidel castro. ,negative
5703,805670858886742000, motherhood in aleppo: 'did i give birth to him to see a life like this?' ,neutral
5704,805619094666051000,"  your president elect has called for drone strikes vs. innocent women and children, why are ""christians"" ok with that?",negative
5705,802320064695386000,  #capitalistarmy #memewars michael moore's twitter page is mmflint.,neutral
5706,680938054048026000, briana is  months pregnant tell a friend the baby may be stuck gtg	,negative
5709,801656570346086000, i will. just like seventh woods is gonna block a grayson allen shot this season. ,neutral
5710,628529735128190000, john kasich looks like sure bet to make cleveland prime-time debate; th in new poll 	,neutral
5712,805559977096179000,"  there is an old saying if it's not broke, don't fix it. i just wish that jill stein supported voter id laws and registration",neutral
5713,639401986970882000, as christians we may harbor unrealistic expectations for ourselves. but even if we can somehow manage the... 	,neutral
5714,801695420506214000, . kirk. taylor. luke. mr. gilmore#gilmoregirlstop,neutral
5715,802203774596984000,  time you did some research. nazi roots,neutral
5717,630119800581173000, kylie jenner kicks off th birthday celebration with family dinner -- including kris and caitlyn jenner!: cai... 	,neutral
5718,666843627184889000," ""i did not think about david bowie very much today. tomorrow will be different, i promise""	",neutral
5719,802208984589549000, check out  great  #mannequinchallenge!   #belfasthour,positive
5720,677909846927142000, lady gaga feared she may end up 'dead' - independent online  #gagaupdate	,negative
5721,631080409279950000, jason aldean isn't going to play texas was you thursday night and i can honestly say i'm upset about it	,neutral
5723,678260157499994000, you mean the iraqi's that have decided to side with iran and are basically a satellite of that country? yawn.  	,negative
5724,802151814221021000, fell asleep while watching persona  walkthrough. again. gosh....,neutral
5725,639137759454720000, december is almost here with us. still no frank ocean album. but boys don't cry. they don't give a fuck.	,negative
5726,802358246895972000, implementing mandatory managed care in #medicaid led to slower growth in inpatient visits for ascss  via ,neutral
5727,637335255985299000," ""hope winter-hall (gay liberation front) talks in the panel on sunday """"where do we go from here?"""" #politicalpride  ""	",neutral
5728,678730768063983000," "" list: kendrick lamar, taylor swift, the weeknd up for top grammys 	",positive
5729,801696942111735000," #mosuloffensive: iraqi army makes advances, captures four villages and aiming to take a fifth from #isis militants ",neutral
5730,675501797583298000, final in boys basketball here at lincoln. splitters control the nd half and beat milan -.  #splitterpride	,positive
5731,638303414099775000," ""  real stupid you can't change your avatar to a premium one you bought, on ps. what if you no longer had a ps. c'mon.""	",negative
5732,631478560587431000," ""this december th card is going to be loaded - im hoping we get rousey - tate, and maybe fedor's return, along with conor - aldo #ufc""	",positive
5733,635595999306743000," ""taijuan walker improved to - in sunday's win over the white sox, though he also surrendered five runs on seven hits over  / innings.""	",neutral
5734,662576647942627000," "" like tomorrow if dana white tweeted what a glory fan he is, these same people would come running so hard they'd faceplant""	",positive
5735,802149143749737000, just ... when?i died #onedirection #mtvstarsniallhoran #yearsofmidnightmemories #niallonamas ,positive
5736,622812100826566000,  paul dunne is leading by one shot and he is an amateur. will he pick claret jug tomorrow?	,neutral
5737,628366419995004000," ""labron's going to be moderating that, if i understand -- john kasich on thursday's cleveland fox debate ... #votersfirst""	",neutral
5738,639119941128585000, i don't wanna go to school tomorrow a.m -p.m and i wake up at .a.m plus homework wuuuuuut do you think i'm chuck norris or	,negative
5739,802165840812579000, this #hatchimals craze has brought out the ugly in people! #crazy #nasty #holidaysshouldbehappy,negative
5740,641098179874787000, is niall gonna have his nd in la with his celeb friends	,neutral
5741,622842635955347000," ""celtslife: therealbeckman: some day at the theopen today, padraig_h or paul dunne to do the business tomorrow! #theopen #coybig""	",neutral
5742,802366104886775000,"  i have yet to find even one patient who benefitted from it. and, medicare and medicaid are broke systems. #repealaca",negative
5743,805612002404139000, drawing cristiano ronaldo: prismacolor colored pencil drawing of cristiano ronaldo. my⊦ ,neutral
5744,640422662708330000," ""but u know this is wrong@fisobzy: it's sunday, these christians will start littering one's tl with their jibbi jabba""	",neutral
5745,638396503757881000," "" won't have it until tomorrow for ps, but i know some people got it on saturday  sad""	",negative
5746,805644174225645000, support for gay marriage surges higher  via ,neutral
5747,623922399835213000," ""today's header:  years ago today, prince george was born, son of the duke and suchess of cambridge &amp; rd in line to the throne #dailyheader""	",neutral
5748,802192964021865000,      send the pope a clip from #hamas ,neutral
5750,805606815987798000, pope francis reminds the weak to appeal to the protection of god's mercy.-the hard hearted like the pharisees rule by fear not compassion.,neutral
5753,802424618338295000, the jails are full so here is your sentence. home detention with full entertainment package and guaranteed social security payment. #auspol,negative
5754,630852967520948000, i'm going to be in toronto om wednesday and i would totally be ok with meeting any big brother contestant or 	,positive
5755,640963685599481000," ""  april, sure seems he is heading in that direction after meeting with obama and muslims.""	",neutral
5756,801803159710601000,  mr.  farc will always be a terrorist group. they are the real bad hombres.   ,negative
5757,640122450328559000,  wtf,neutral
5758,661754438521065000, thor's going to make herrera pay tomorrow night. mets have the enforcer on the mound 	,positive
5760,677261767869923000,  i haven't order yet but i need it tuesday if i order now how many days take to reach saudi arabia ?	,neutral
5761,802198993522540000,  the saviors making gregory kneel after taking half of his shit comes to mind. #thewalkingdead,negative
5763,627223488256851000, we've compared the new #motog (rd gen) to the moto g (nd gen NNEGEMOTICONN  here's what's new  	,neutral
5764,630840254388400000," ""while msnbc host chris matthews may be over the moon about john kasich, seeing him as the most """"moderate"""" and... 	",neutral
5765,639443459888271000," "" distance-wise,like real madrid's home games in liverpool:was there sat saw the mighty hammers triumph hiltonteper st albans uk""	",neutral
5766,801819672245141000,   i don't think any alt rightists *actually* do that which was my point.,neutral
5767,678038033975934000, on saturday night live set today with amy schumer! 	,positive
5769,633474523329875000, tawney and i already have plans to go to dunkin tomorrow after i move in... the addiction is real.	,positive
5770,802029091893444000," this bet special, ""love and happiness"" celebrating obama is off the chain #thankyouobama",positive
5772,639336539562995000," ""milan fans living through bee, he's living our dream. just please get rid of galliani before buying the club 	",neutral
5773,802174240279687000," #breaking: #terror east #jerusalem , #israel : shoafat attempted stabbing #terrorist neutralized",neutral
5774,802168739093479000,"  entire team was amazing. the most enthusiastic, intelligent hardworking people. #stillwithher ",positive
5775,667984329092538000, our #georgegalloway has always been right about #chilcotreport and tony blair's role in death of #uk soldiers  	,neutral
5776,802379508108115000," npr's ari shapiro speaks with our regular political commentators, e.j. dionne of the washington post and... ",neutral
5777,640933771483742000, just seen this picture from saturday at foo fighters. minions always make me think of  	,positive
5778,639786610041733000," ""when obama sat down and began considering allowing gay marriage,he was not all in for it,it troubled him""	",neutral
5779,641225511784579000,  you guys i see you soon tomorrow omg omg  yay i love you guys so much come to our malls later on today ok i want to see niall	,positive
5780,639990058238349000, niall's charity drive for  is at  now! donate and spread the word please! just a few more days!  	,positive
5781,628696826485583000, floyd mayweather has just revealed his opponent in his last fight ever on september .   will you watch it? 	,neutral
5782,637417990657470000, last monday on raw was the summerslam rematch between the wyatt family taking on roman reigns and dean ambrose.	,neutral
5783,640835738024677000, my god if they say another word about how 'disgraceful' gay marriage is they may just get a slap round the face	,negative
5784,802193639841602000," another major #norwegian investor divests from #dakotaaccesspipeline, sold $.m shares  via  #standingrock",neutral
5787,802210379417795000," think big:  hey,,,, i just share. it's only $. (paperback) ",neutral
5788,635127483495378000, anyone here interested in a sam smith ticket? my friend apparently cannot make it to the rescheduled show on november .  sad	,neutral
5789,638497238084222000, david wright has now played more games at third base than any other player in the history of mlb in new york. 	,neutral
5791,637059407516336000,  watch adele release it late december and block the charts... and then when she's done sam smith is coming	,positive
5792,639114631605260000, aaron lennon may have no end product but the run and assist against milan in the cl is what he should be remembered for #niceoneazza	,positive
5794,629470530450513000, i think that this #hoh will straddle into the next big brother show on sunday at /c on cbs	,neutral
5796,640676767250780000," ""every time i'm about to spend money, i have to remember janet jackson is coming in january and i need to save""	",positive
5797,623652842646151000," ""us state department is the last to have eid, were they locked in a basement and couldnt see the moon? 	",negative
5798,802361468616179000, melania trump always is squinting like she's staring directly into the sun.,negative
5799,636695771794964000," ""rousey firing back at may. ha, love it.""	",positive
5800,623634417089691000," ""sharknado  premiers tomorrow night, just letting yall know""	",neutral
5801,621398897831841000, #donaldtrump 's miss usa pageant set a record low on sunday with only k viewers. and let that be a reminder  all of us. it was on sunday	,neutral
5802,632218984838893000, who wants to bet dustin johnson is leading going into saturday then blows it on the back  on saturday?	,neutral
5803,802411939867439000,"  the next us president will continue with obamacare, trump will not certainly take oath as next us president. keep in mind.",neutral
5806,640431934267518000,  imma still wear it sometimes. i go to the doctor thursday to see what's gucci with it	,neutral
5807,801772400010465000, #mosuloffensive:#iraq's special forces have reportedly liberated the khadhra apartment blocks in eastern #mosul. ,neutral
5808,678545565601300000, body pls get your shit together and get rid of this flu tomorrow is star wars day ffs	,negative
5809,673897809951612000," ""can't wait for the picture of kendrick holding  grammys to surface so i can be like """"this is for the people in march calling tpab trash""""""	",positive
5810,802324604127744000,"  ""ask tim duncan about us."" #dropsmic #bbn",neutral
5811,662243919476846000,  st louis doesn't like blond hair he lvs brown hair!nd harry has dimples! rd harry is cute af! so briana can get lost!	,neutral
5812,626869577847304000," ""chuck norris &amp; cloth diapers - a thursday afternoon can't get better than that! (oh wait, maybe it could if some... 	",positive
5814,633694999046193000," ""the weeknd dropping a mixtape right before he drops his new album on the th, yet it's been  years since we got some new frank ocean.""	",neutral
5816,670927119598284000, louis and briana being at a baby store is just a rumor he was there to buy clothes for  	,neutral
5817,802185579479842000, i liked a  video from   mystery box from asia #esianmall #thewalkingdead,positive
5818,805593852145004000,  just because you use products that are not vegan doesn't mean you support animal testing,neutral
5819,674193447201325000," ""kejriwal: on odd dates, cars with odd regn. no. will play &amp; on the even dates even number will rahul gandhi: sunday ko kya karoge uncle?""	",neutral
5820,639774642098585000," ""happy friday everyone. i'll be live from  from - tonight. then, i'll head over to liberty v milan.""	",positive
5822,802157211720024000, not so sure that david blaine can be trusted!! important!,negative
5823,631239284834484000, anyone who has talked wrestling with me knows how much i hate brock lesnar. seeing him at raw on monday will be literal hell.	,negative
5825,802412283230044000," wikileaks email: obama administration ""scared"" chief justice roberts into obamacare decision ",neutral
5826,805644594117509000,  no trial needed. he's guilty so death penalty for him,negative
5828,805651493248495000, it is now officially four-day weekend time talking porn & minds campaign (à la gay marriage) is the only way to win them over.,neutral
5829,805646604006879000,   not only did he not say it. it was hard enough for american born people to avoid illegal voter suppression to vote,negative
5830,802204665144283000," the nazi democrats want donald trump to become distracted and engage in an ""emotional"" propaganda war thats unwinnable-but trump is smarter",neutral
5831,673256026485956000," ""the  national was mentioned a lot this week, there was a reason it worked at pm on a monday...to show the ira they couldn't stop racing""	",neutral
5832,800851270923943000,  quit saying alt-right. they are clearly nazis and must be properly identified.,negative
5833,640316071904473000, alexei ramirez's -run homer gives the white sox a - lead over the royals in the th inning.	,neutral
5835,638189610951135000, final thought: at some point kanye west sat down his wife kim kardashian and said he wanted to run for president. what a time to be alive...	,neutral
5836,805558549535399000," animal testing is cruel, unnecessary, and inhumane.#stopanimaltests ",negative
5837,628691571496628000," ""after all, no republican has ever won the presidency without ohio, says ohio gov. john kasich, who got the coveted th spot on stage""	",neutral
5838,633001722034683000," ""super eagles coach, sunday oliseh says it is wrong to tag some players 'home-based,' even as they ply their trade in the domestic league.""	",neutral
5839,637640072754528000," "" please make the fans from rome as happy as you made us, fans from milan, the th of may #soscometorome""	",positive
5840,801903190031485000,  dont win a cy young too soon man give us time to heal,neutral
5841,631885463591063000, dustin johnson lines up a putt on the th green #pgachampionship    	,neutral
5842,636906253114060000, travis shaw had a huge two run hr in the top of the th inning last night. redsox won - over the white sox. #redsox 	,positive
5843,621441634132099000,  i was the dude wearing the iron maiden shirt and cubs hat by the stage on th. i think it was sat. both days are a bit hazy.	,neutral
5844,805655637246013000, fight me.,negative
5845,802191544769986000, randall discover some letters #thisisus,neutral
5846,805656417759805000,   diversify--it's what to do to protect investment money.  exclusive support of fossil fuels puts energy eggs in one basket.,neutral
5847,802210044502674000,    no hate in my heart! i don't like fake people hypocrites who point there finger at others to gain $,negative
5848,637071408590274000," "" c'mon curt... don't you know that it's only acceptable to talk down about christians, gun owners and heterosexual white males?""	",negative
5849,631384030684905000, i was going to go to the sam smith concert tomorrow and find it insulting his people only gave  hour notice on the postponement.	,negative
5850,805696956701888000,  >ad hominem irrelevant.gun control places the people you elected above you.,negative
5851,805722782596300000, alhamdulillah....there had since this morning many operations started: aleppo...nubul...zahra...airbase hama...,neutral
5853,805183699486732000, power of + years of unrelenting cia propaganda for sure. lest we also forget + years illegal usa trade embargo⊦ ,neutral
5854,626481120817901000, to see paul mccartney perform because there's a chance he may bring  kanye out and miss the weeknd or not?	,neutral
5855,637022240001916000,  i'm going to the white sox game on labor day. pm start. free tshirt monday!!!	,positive
5856,630465506563129000, celebrating the memories of a man who graced us with his knowledge and passion for the game every monday night #rip frank gifford. #pro #nfl	,positive
5857,636166509484572000, jon stewart gets body slammed by john cena on 'wwe monday night raw':  the former 'daily show' host was slammed to the floor by cena ...	,neutral
5858,802195909182361000, another reason to love ...a model x showing just some of it's wide range of ability! #ev #dragrace⊦ ,positive
5859,802248112622473000,  keep yer self-driving cars. this is the future tech i want,positive
5861,638512789963821000, if david de gea isn't confirmed as a real madrid player tomorrow i'll get a tattoo with his name &amp; harvey prices name on my body	,neutral
5862,805687548274245000, looking forward to attending this event today & reframing the conversation on abortion! join us! ,positive
5863,631066060754690000, why muslims always fighting with muslims....shameful history of muslims....except prophet time to  khlifah 	,negative
5864,622506404688101000, tomorrow!!!! where to get free ice cream on national ice cream day - sunday july th!!  comment if you know of... 	,positive
5865,677263906650365000," ""i may be a bit slow on the uptake but i am sure david bowie sang """"ground control to major tom""""??? and not """"captain tim""""???""	",neutral
5866,681005183464247000,  it was in th grade. she drew justin bieber and frank for me too. she even drew obama for the school to hang up.	,neutral
5867,678225525928669000," ""#nationalherald  we done sir,  because of u sonia &amp; rahul gandhi stand as accused in court. may god bless u with long healthy life.""	",neutral
5868,640657321991909000, nd track on the new iron maiden has some cowbell. iron maiden should not use cowbell. ever.	,negative
5869,630498930590003000," ""when i'm soaring on sunday afternoon, i learn frank gifford--one of my faves on the field and inside the broadcast booth--has died.""	",negative
5870,802385540079357000,     happy  when dems accuse other people of election rigging.,neutral
5871,636937033009643000," ""after taking big hit in the polls, scott walker was last seen studying the th amendment. hope he gets it right this time. #tcot""	",neutral
5873,635695127114199000," ""  when modi is after slaughtering muslims, its difficult he may rule long. 	",negative
5874,802379003361423000,    yes & on coal mining- peabody-etc. would invent robots for mining before they hire more workers.,neutral
5876,805678742471409000, it all adds up to why  won the election .. voter suppression .. money over votes .. criminal behavo⊦ ,negative
5877,671357390344871000," ""#photo briana on ig  """"ready for some #risenation work it out on your sunday's. #brianatellsall coming soon to you."""" 	",neutral
5878,633397001237983000," ""dad: """"i'll go watch paper towns with you on thursday..""""   yes then!""	",positive
5880,805668185198489000, cuban immigrants stranded for days at reynosa-hidalgo international bridge#cuban #immigration #reynosa #hidalgo⊦ ,neutral
5881,679113270217732000, kendrick is gonna be # on every year end list.. so vote for the man  and get the st round upset 	,positive
5882,637704430423379000,  okay thank you for telling me that. god bless you and may allah make you friends of islam. ameen.   	,positive
5883,802374863994269000, melania trump will be a long distance flotus. perhaps her inability to speak coherently extemporaneously is a factor.,negative
5884,802366420013158000,"  medicare  all, no privatizing ss, end citizens united, free college, raise ss tax cap, corp charters to community, and more",neutral
5885,639080024386220000," ""if you hate kanye west, just listen to runaway. it may change your perspective on his personality.""	",positive
5887,802377128125706000,"     as old cliche goes ""i'll give u  guesses..st  don't count!"" is comey still there?!",neutral
5889,801939698587495000, finally watching scream queens episode  after what feels like forever!! #screamqueens,positive
5892,665513332988858000," "" it's from january in response to the charlie hebdo shooting. misleading, i'll admit. but certainly an indication of character.""	",negative
5893,623983443962015000, #lvrj where are you celebrating national hot dog day thursday?  at ?	,neutral
5894,622584267340664000, tomorrow is national ice cream day! how about celebrating with this delicious treat... 	,positive
5895,625914927111385000, tech council of maryland and prince george's county kick off collaborative initiative with reception on july  - 	,neutral
5896,805662318457589000, hypocrisy of u.s. criticism of fidel castro !americans so easily fooled - deserve what their government is about t⊦ ,negative
5897,805632928390807000," after this medical marijuana card, nothing has been the same.",neutral
5899,641346223077658000," ""zayn may have left, but the boys do such an amazing job covering his parts.. #emabiggestfansd 	",positive
5900,628667076165537000, the zac brown band will play fenway park this friday - sunday. don't miss it! 	,positive
5902,802200382764097000, why does everyone keep saying white supremacists care about middle eastern christians when that's clearly not the case,negative
5904,800851274044506000,": white media gon keep calling these folks ""alt right"" then run a  minute special asking how these people came to power.",negative
5905,802298256940273000,"  did you just crown one dude ""little tim duncan"" and gave him the ball every play?",neutral
5906,625888339514802000," ""so, kris bryant's hr not only may have saved the cubs season, but may have unofficially led to this tulo blockbuster.""	",positive
5907,802018475879214000, my grandma doesn't want to watch david blaine's new show cause she said that's the devils work. lmao,negative
