id,text
802205323645828000, israel deems comatose gaza man who needs treatment in west bank  a security threat. #palestine   via 
623360774300262000," ""one of the best promo i've seen in years. brock lesnar confronts the undertaker: raw, july ,   via @wwe""	"
672614368434135000,now i can understand why george harrison wrote 'here comes the sun'. sun after almost a month. bangalore!!!
800170731795577000,retweeted daniel josé older ( NNEGEMOTICONN the honorable  receiving the #nbawards and recalling being... 
805631813368442000," today, i'm pretty sure doctors who got cs in medical school just became the doctors who hand out medical marijuana recs in california"
805442555093532000,  pak hide behind foreign countries rippled with religious wars rhetoric for drone strikes that radicalise every community upon wh
805642925489131000,  reagan was gona bring back gold standard after he never mention it again
630901518355410000, can it be friday already? i wanna see jason aldean	
637757054816518000, if you don't like sam smith you may actually be satan himself	
805612213323046000, i love manchester. everyone knows that - i have said it many ti... #cristianoronaldo #citations 
677347256958365000, ooer. my main squeeze is taking me to the cinema tomorrow to see thor fight the whale.	
639186190349004000,  happy humpday nicki enjoy your wednesday. super love and miss you. xoxo sweetpea	
636975961095843000, are we going to have a copy of kane and lynch : dog days to play tomorrow?	
639730257822646000, real madrid tried to get de gea on the cheap like fergie said they are a  shower.	
799438787378114000, america is the dropped ball.  #trumptransitionteam 
637368152033263000, im doing a cover of act like you love me tomorrow with shawn of course. im gong to try to make it the best i can.	
802217883258548000, jank or dank: a future involving self-driving cars
802199972456370000," went to see #fantasticbeasts and at one point a character said ""until then..."" and i immediately thought later, witches!  😍"
802189656674603000,   any left?
677972222762352000," ""i haven't seen alan partridge on tfi friday yet, but i'm positive it's proof that he should host top gear and tfi friday over chris evans.""	"
638052822441963000,jacob u should come at the emas in october in milan bc we love u
675826668557045000, #rumors kendrick lamar and yg took a backseat saturday to bring a little christmas cheer to the...  	
805644179497959000," #cannabis  lansing, mich. (wlns) ⊓ medical marijuana⊦a hot topic for quite some time. some people say they're again⊦"
635934062381629000,why wouldn't brock lesnar be on monday night #raw tonight?
635467905254166000,are you confused about scott walker's position on the th amendment?   so is he.  
802370500026597000, what was so infuriating was all the moronic deplorables just loving assange w/o even realizing what was actually ha⊦ 
802044596352143000, we just finished watching #thankyouobama on . i sorta feel like i was supposed to be there....
802125955384967000, i liked a  video from   google earth vr - this is going to change the world! (oculus +
802168884941954000," leaked?! this #liampayne⊙s debut solo single?   #onedirection ""shawn mendes"" #mtvstarsfifthharmony #ariasonedirection"
631646789024641000, zac brown band in november just wait on it	
623303959940304000, dean ambrose's new shirt may be the worst shirt in history.	
637813624925458000,   and i can see  zayn's long eyelashes in what looks like sun rays above the wing...	
631094699726471000,  wrestling guru  tells us why rousey may not be the best ufc fighter ever  	
641479770849562000," "" i sat in the old yankees' bleachers pre- in red sox shit, and i would never make anyone carry me and slow ped. traffic.""	"
632238225692753000, it was a nice experience sharing some insights on peace n notably the boko haram story with young men and women last wednesday in cameroon.	
681216391064629000,when you bumpin black friday by kendrick lamar and she turns the music down to ask if you got some drake. 
801298267241873000," emily gilmore, michel gerard, jess mariano, and luke danes #gilmoregirlstop"
660279450622267000, finally home from all this so called shopping in time to see thor finish up the th	
801625310387126000,saakashvili as odessa governor insulted ukrainians - putin 
640273720414765000,    he speaks badly of real madrid not of spain he has every right to sat what he wants.	
666027969756987000, we may go see amy schumer at the troc earlier that night
802374811531911000,    she goes on to say she just wants be grandfathered in till she's medicare eligible. selfish.
672384085948428000," ""getting slightly better at dark souls, beat  bosses tonight! but then the mistakes, oh the mistakes. stay tuned tomorrow for more of it! &lt;""	"
626565093308788000, that's one sex tape i hope to never see!  is hulk hogan a racist? find out what  has to say about it 	
802027510787608000,  ask him if he knows david blaine and if david will do a trick for me
681517124251062000, saudi to raise petrol prices by up to : riyadh (afp) - saudi arabia said monday it was raising petrol price... 	
802296536860360000, top  tim duncan vids ever 
641009113372168000,"not the easiest of shots, but murray may end up really regretting hitting it long to fall down - in the nd set."
667775514183122000,glad to hear there may be a bigger more public memorial to those killed by ira terrorists at the birmingham pub bombings
801483832990068000, still relevant from this summer -- trump and the art of bad publicity  via 
638535461443645000," ""also zac brown band will officially go for adds on september  with """"beautiful drug."""" you already know how much i hate this.""	"
802001552005275000, i think  is a scam. i just purchased tickets for $ for two  tickets and it said it was confirmed for e-tickets
676650985859641000," "" go rest, see you tomorrow. #mtvstars lady gaga""	"
637409772636008000," ""boko haram member mahamat moustapha, a nigerian, alleged to have been the mastermind of the june suicide attack in... 	"
640967217186779000, i want to spend tomorrow drinking whiskey and listening to foo fighters	
677788043563151000, they may as well start talking about kim kardashian's new camel coat... 	
623584869663137000," ""eid shopping brings windfall for oman traders: road travelers on thursday, the beginning of the break, had to ...  	"
621022505126334000,. million people watched miss usa on reelz! this sunday! congrats to the true winner !
632793449268387000, i'm not staying up all the way to watch naruto. grandmother's birthday lunch is tomorrow so i need my rest	
802210656543862000,      read article and i want to know why romney wants the job???
805704103787634000,  reports #uk becoming more divided with increase immigration! quelle surpirise! you listening #liberals? #multicultruralism disaster
633855251368427000, frank ocean is one of the last acts at fyf on saturday and if he dips out i swear i'm going to riot	
632219304382103000, the #undertaker and brock lesnar will be in the same arena at the same time this monday on #raw!  #summerslam 	
802367882277584000," anyone thinking ""deplorables""? "
801982540756253000, cop marrakech: women rising for climate justice #emilyarasim #unitednations  
802206914591517000, i liked a  video  channel  - david blaine - above the below (harmony korine film)
805723269299130000," castro town: fidel grew up here, but he came back to destroy it"
660279353692061000, rios grounds out to end the inning. should be all for thor with colon and neise on bullpen. still - mets in th.	
678532528337231000, huge difference isis is killing innocents on the other hand saudi arabia kill accused people  	
630918872162566000, rob  monday night with  remembers frank gifford. tune in at 	
628342938536398000, john kasich may be the most genuine of all of the candidates #votersfirst	
675873100899196000, mcgregor promised dana white he'd knock aldo out in st round. highly doubt it but he'll throw everything at proving himself right	
679581478771126000, israel is finally going on the offensive.  via 	
805644953980432000," easily interpreted as this: if you are latino or black, your chances of justice are lower.from the death penalty in⊦ "
805686146848067000, join me in ridding your house of #methane producing gas we don't need #fracking seek  from 
639734817404362000,"(ansa) - milan, sept.  - on sunday, on the occasion of the grand prix in monza, trenord established great rides... "
671812503081500000,   no the ira grew out of oppression &amp; internment &amp; bloody sunday &amp; ballymurphy &amp; kids killed by rubber bullets &amp;	
802384139479617000," bob dylan sings his th biggest hit, gotta serve somebody live on the  grammy awards. intro by kenny rogers - "
801829730202898000,"  students haifa arrested: #crime #hamas.  helicoptersof #greece #help, #cyprus, #italy, #turkey, #russia sent helicopters to help #israel."
802420419374485000," according to a former wall street hedge fund manager, the clinton foundation is used by tyrants & despots worldwide  "
801765309883490000, capitalism at its finest:mexican cement maker ready to help build the wall on the us southern border. 
681512833524350000, i am going to milan tomorrow with my family. 	
675409457552089000, i am not interested in hayden solving who shot her. but i just sat and watch curtis like everything he said was the written word. lawd! #gh	
802118897637933000, indian forces fire pellet gun shots on protesters.#bfok #kashmir #india #pakistan #unitednations #humanrights 
637529759573012000," ""a quick stop at dunkin donuts for coffee,now back on the turnpike! about an hour left to philadelphia...for the nd time today #hrsnosleep""	"
638224597540716000,talk about illuminati! kanye west for president? please tell me we find out it was a pr stunt tomorrow..
629466594586984000,was thrilled when a group of kayakers came done the thomson on my way home from prince george on tuesday #nikon #d 
681399724793020000," ""israel. this voluntary offering a community would hold your coat, you to the ocean, enjoying the church, may be more useful""	"
802211989413990000,"   her attack ontrump for""locker room""talk yet she takes sexy pictures she's a hypocrite what⊦ "
636598032914509000,gucci plenty id secret december appear the dual thine concrete on adjuvant into advocating enlivened: cavqcieru
805668579987189000, philosophical and spiritual reason brexit is a great thing  new blog article at 
802402728894992000, still up watching the game freak play the game
639116145283371000, hanley ramirez (shoulder) remained out of the red sox' lineup wednesday.	
634714634939953000, and what a lovely surprise it was to hear big brother on this track.  happy friday y'all. 	
622836855847931000,   hope you are watching paul dunne from dublin make his mark on the brittish open!  big day tomorrow!	
802307953214664000, #eurozone listening to leaders talks reminds kcna of just how inferior they are in the shadow of kim jong-un (praise be) #sydmun
633110825289449000,if someone wants to take me to the sam smith concert in october i wouldn't even be mad
805601496876417000, i liked a  video from   the randi show - dr. oz and homeopathy
802182503717043000, so smear hrc now real dirt comes out trump? no investigations wikilinks russia comey and now conflicts lies #notmypresident #stillwithher
681037823097597000," ""we consulted only time enjoyed the last time to justin bieber, than they may comparatively cold ham and the arrival of a""	"
802130448486984000, poll result:you voted for cabbage patch kids & the furby as your favourite christmas toys . looks like it will be⊦ 
641038042128588000," ""murray takes the rd set, game on!""	"
638764125049520000,"yet you don't see christians preaching jesus' message to the rich &amp; giving comfort to the outcasts, as jesus did "
635794012365037000,happy monday!  the winners of our foo fighters competition will be announced today! who will be going to their... 
633478272651694000, brock lesnar is going over sunday at #summerslam doesn't take a rocket scientist to figure that out #raw	
801285192224685000," i am so excited to see ,  and  on . #gilmoregirlstop #fallontonight"
637733794565394000,   hey guys! with gay marriage legal everyone could be the th ex-mrs trump if your tits #yuge 	
802169671537618000,   what about the rights of the unborn?  nine month abortions are infanticide
623385877117448000, kpop was life in th grade and it's still life.	
805679609283047000," i will not buy mac makeup. not because i am against animal testing,but because i cannot afford it."
666503654145327000,   dana white said the bellagio had to freeze payouts for an hour  sat because they lost all the money in their safe.	
801833237295329000,the way the mainstream media is putting the spin on #mosuloffensive versus #allepo is disturbing and instructive. the enemy is who they say
802201875214979000,  allows #national council to fine channels for calls for #revolution  
634431585165668000, great news indeed!the victims of boko haram deserve the verg best.may god speedily bring an end to their plight!amen.
641038075364274000, get in!! murray take the rd!! (anderson leads - - -) #usopen	
669203159491850000," ""i wonder if kerry thinks people who kill abortion doctors have the same """"legitimacy"""" as charlie hebdo terrorists.  	"
665588965349523000,pm narendra modi does not take interest in parliament: rahul gandhi white liar taking part in the world liar conf? 
669091673201332000,    how on earth did you make that leap? the ira lie about corbyn hasbeen debunked 	
805697040982409000, no animal testing - ever!   
678117429793316000," "" well said. however moron that rahul gandhi may be, he deserves that level of security  ""	"
661631495568809000, come visit curtis and the girls on this beautiful tuesday!! grab a patio seat for one of the last times or sit... 	
800170802515758000,"the latest art, music & culture in lawrence kansas!  #nbawards #poetry"
673703755439845000, internet is down.... gonna have to hold off the stream tonight -_- we'll continue dark souls tomorrow. have a great night everyone!	
638022729053118000, wtf i so want to see shawn but i get to see in october too #concerts
802278263326408000,"     yeh, but michael moore isn't potus. #orangebuffoon looks like a drunk sex offender."
802384960308920000,   would swap our deplorables for him anyday... happy   happy   happy 
805667256357318000," very interesting (as received)interesting...silent and ""listen"" are spelled with the same letters.steve jobs... "
636574427128459000, . iced coffees end at dunkin on the st and that's the worst news i've heard all summer	
802344914440728000, #notjustwarritrump reinstates new york times meeting while pulling back on pursuing case against clinton - new york⊦ 
805650144125419000,   and everybody wondered what kind of rabbit hole we were going down in legalizing gay marriage.
631702376513060000,   naruto is the way to go man. new episode tomorrow!
680022740607348000," i am sat in my bathroom with a hot curling iran pressed to my head waiting for a disaster to happen, so i totally get that"
635919036178497000, kris bryant's th homer of the season gives him  rbi and his second walkoff of the season. #cubs #letsgo #wearegood	
802262912945438000," before i board my flight, my wife's friend pedro hands me the new galaxy note . and all this time i thought he didn't like me. #blackfriday"
635898106551369000, there may be lovers who hold out their hands but he'll never love you like i can can can #mtvhottest sam smith	
802202229281357000," you do understand that calling alt-right outlets ""nazi"", like breitbart which was founded by a jew, makes you look⊦ "
676639254240296000," "" women elected in saudi arabia as females vote for the first time: in a landmark election on saturday,  wo... 	"
636578806313164000," ""you know that tomorrow, with all his ties to radical islam, that corbyn will suggest all women wear the burka. you know, just to limit abuse""	"
621576090394431000,"it's kinda awful when you can relate to that ""bad blood"" song. bc it's my life monday thru thursday. i did nothing! and if i did tell me!"
805668332561108000," /@dunyanews : pak,sartaj aziz stopped@amritsar airport forminutes by indian officials bgranting immigration "
802375691090083000,  and we've never crossed paths or tweets before but now we never will. blocked. go fuck steve bannon
632819047558615000, perfect date would be on the beach watching the sun make the hills it's grave while  played rolling stone until his fingers bled	
625925081500266000, stone cold podcast with paige on wwe network august : was it originally supposed to be hulk hogan? 	
802137948560982000, david blaine jimmy fallon  card trick revealed:  via 
627678110218088000," ""unnecessarily censored the end of a hulk hogan promo and much much more. monday, at : est. don't miss it. (/)""	"
638292584746647000, kanye west becomes president and we may as well just nuke planet earth.	
638181758979190000," ""scott walker may be pandering to the party's lunatic fringe, but credit where it's due, he comes off as an actual lunatic.""	"
623298267678416000," ""the undertaker and brock lesnar going at it on monday night raw was unbelievable, another reason why i am fan of professional wrestling.""	"
802035013185400000, this david blaine movie is absolutely blowing my mind😍 
640675090435321000,  not accurate.  red sox are - since aug .  jays - and yanks are - in the same time period.	
805669326716018000, toddler boy erroneously given an excessive dose of gardasil - may be at risk of neurological damage 
678015852915113000," ""obama signed a law today making gifts of up to $, from an ira tax-free again. if you want to give to the foundation, call us monday.""	"
622674645242785000, let's do it tomorrow everyone who buys a coffee from dunkin donuts please donate your cup to this amazing project  	
802343181631135000, business lotp update: foxbusiness: #trump names don mcghan as white house counsel: transition official.   #busn⊦
638034269814804000,"many sunday shows fail to mention carly fiorina's surge in the primaries, particularly at the state level. #tcot #gop "
627944172335398000,ant-man at amc cinema suites on a sunday afternoon is a great choice. good film. have to see it again cause missed 's scene
675720317646565000,"at # #numbertwosss in sep ' taking over at # from robin gibb, the bee gees' don't forget to remember "
801902585305149000,  kys kim fatty the third
634901469246849000," "" muslims came to my town in the 's/'s, st wave new generation in schools by  ish. by nd wave, things got worse.""	"
640251769268891000, i remember when you kissed me on th street wait for me to come home  _ ed sheeran #weeks 	
802213689344617000,       please make sure we get   involved in your admin (continue)
805684399492763000,  cubs have the prospects. question of whether they want to further deplete the farm system post-gleyber
673712592045510000,"it's sunday night. everybody's lamenting work. so let's live it up one last time this weekend, with the bee gees! "
639483327066546000, damn floyd mayweather fight next saturday i gotta tell my dad to order it	
635156740825288000, but now you pay george osborne more tax....yip yip xx  	
641122389342863000, wondering about carly fiorina on the nd amendment? wonder no more.  trump has supported gun control. #carlypresident	
805669965273714000," #aleppo masacre a la vista de todo el mundothe ⊘smell of blood⊙ is everywhere, doctor in besieged rebel-held... "
802052480267878000,  i forgot persona  was a thing but yes.  there is always this
639664558487941000," ""#jummamubarak to all muslims, may allah forgive us in this holy day...ameen! 	"
802209914919665000, @realdonaldtrump   stop #whitegenocide now! 
802210133396701000, when that demon came to alexandria rick should have kill him with a bomb lol #thewalkingdead #twd
802430062272409000,"  ""democrats and the faux liberals are absolutely pathetic -  of the media is in their pocket, even the reporters⊦"
641476816625008000," ""#mets (c) david wright went: -for- with two runs scored, an rbi, a walk and his rd home run of the season.  #mlb""	"
802197554817629000, i will wash my hands with . if he picks mitt over #rudy. #draintheswamp pick #rudy !
664788256215670000, delighted with this piece we secured for hawes and curtis... 	
805663853933694000," you still fighting for that minimum wage hike? ""a hair net is worth 👏🏼👏🏼👏🏼a fair net worth"" #hnlm"
677297424872837000," "" kim kardashian, may i ask you to check my profile? because there's a limited secret to  stars kim hollywood""	"
805681677519360000,"  geert, see  he has more following than marine le pen and will be who wins the election. will exit euro/eu."
802197307554819000, #zaynmalik gotta zayn t-shirt zayn malik unisex shirt quote tumblr t shirts tee pillowtalk  #onedirection #zayne
637110634044358000, terry collins said he asked david wright to come out  times tonight. wright declined. will play friday. guessing off saturday vs. righty.	
802192505521532000," #dylannroof people are saying, if dylann roof gets the death sentence,  breitbart news and steve bannon will demand national day of mourning"
805701533467873000," we based our society on fossil fuels, but to assume that fossil fuels are the only useful form of energy? please. we can fucking fly."
637669302724861000," ""jon pardi last night, jj longhorn and moonlight drive tonight,  next friday, and jason aldean in  weeks...i like concerts""	"
799536911132098000, the best holiday ever national fast food day  #nationalfastfoodday    
802167789356194000, we still love you tony romo! you have not been forgotten! great game boys! #tonyromo #cowboysnation #dallascowboys #dalvswas
622837175999180000, beat the heat by taking advantage of national ice cream day &amp; don't forget that #fundraising goes until july st. 	
640131113093079000," ""my wife hates when i watch the sunset listening to u. but i'm not the only one, staring at the sun.""	"
624255661573062000, calibraska tomorrow i am so excited it's going to be amazing 	
801729114621157000," , search:""the anti-trump riots are a smoke screen the real goal ⊓ eliminate the electoral college""#stopboxer, #trump"
666909587371593000," ""this is the legacy of tony blair and george bush. intervention only seen as a plaster, not a permanent fix.  	"
805615031413014000,  unlike you i actually take ephesians : seriously. you're just a slave to pope francis
802153619386667000,"     so when israel supplies electricity to #gaza, do you condemn it for helping #hamas?"
638926637225000000, janet jackson cream you know it unbreakable janet jackson minneapolis live november first target center minneapolis 	
802205369015507000,    people hate white supremacists. trump emboldened white supremacists. i don't get what you fail to see
635920848621281000,can already feel the dustin johnson tilt and it's only monday
638534726349930000," ""admit it. you may hate john cena, but you know you miss his u.s. open challenges!""	"
805642787106516000, i don't understand how people can see gay marriage as anything more complex than love. it's just love and no one should be denied that
664263320686432000, you know you're a nerd when- your hair person tries to book an apt on dec . nope. can't. that's a holiday. star wars day!	
636039141344448000, back to fill the void widely left open by both hulk hogan's ousting and roddy piper's death 	
639039305847980000, alone at a mcdonald's. few vestibules away people are talking about mar's presidency run while the other table talks about nicki's vma feud.	
633421937704869000, i thought big brother came on for the longest today and i just realized it's monday and the foolery comes on tonight.	
641135498287837000," ""oooh realized yesterday i never did tweet a couple of things! my flight into milan, i watched  movies - rd night at the museum, avengers ""	"
638134381685645000, george osborne claims that #jeremycorbyn is a threat to national security ... because he opposes #trident renewal 	
638136657280040000," "" snopes may be right, but we all know islam is alive in dearborn mi  can't deny that  not sayin'  sign is real, but the threat is!""	"
801039003436785000, microsoft joins the linux foundation in latest open source commitment   #business #technology 
623147645758869000, check out the post how celebs celebrated eid on saturday! on    via 	
805628659080065000, pope francis has no authority to allow anything. seek jesus not men. priest can't forgive anything only god!!! 
635617349287182000, will john cena tie ric flair tonight by winning his th world title? #summerslam	
802364311649812000,     pelosi and alikes have turned into cancer tumors. the must have gotten out yesterday. gtho.
628298220926554000, what's a better way to end off the august long than david price's ip k's?  scruffy murphy's trivia tonight pm  happy   gonna be a great show	
624429424084164000, i hope i can go to dunkin tomorrow bc it's the only thing that'll keep me awake/alive	
635490938027122000, frank ocean must be going through some shit 	
805682370984738000, oral history & policy by   or why #rct is not the gold standard      
675099194135187000," ""where to buy minimalist, vintage, and kim kardashian pins on the internet:   	"
634291802024083000, congrats to ryan braun on setting the franchise mark for career home runs.  congrats also to k-rod for his th save of the season.	
805438310902591000, nice words by  jan cover girl ashley graham in  
802187351665483000," bullet for my valentines on the mix, it's good to be back, damn."
801938526803737000, you obviously attended a saudi-funded madrasa - you support #hamas & #hezbollah = two know terrorist organizations.⊦ 
667121920333258000," "" what about the victims of ira terrorism david, do you ever think of them? kingsmill, le mon or even kevin mcguigan""	"
802377047800614000," reason  why we have a #trump:""i hate obamacare!""""what about the affordable care act?""""oh, that's great! let's use that one."""
638586405325811000," ""friday i need to be in cleveland turnt like """" i just fuck yo bitch in sum gucci flip flops""""""	"
802154147315203000,  i know you're busy but i just wanted to send you big hugs from perth - we miss you lovely man! 💞💜
805674324162150000, retweeted captainslog ( NNEGEMOTICONN voter suppression/fraudfake newsrussian hackersfbi witch... 
637925450904399000, video: floyd mayweather surprised members of the press in attendance at his media workout wednesday   #mayweatherberto	
626082000965730000, i think tushar gandhi should hang himself to protest against hanging of yakub.and yes it should be on th just day b th #yakubdebate	
638196100910985000," ""can't wait to see the lame ass """"think pieces"""" about how nicki is """"an angry black woman"""" and how she was """"mean"""" to miley tomorrow""	"
802187256371047000," election convo can't work if facts are ignored - ""hrc pop vote + mil because of all the illegals who voted""  #smh #stillwithher"
625670084778967000, if you haven't seen hulk hogan's twitter feed yet... it may be a display of a bad week getting even worse...
681431559526682000," friend i heard that rahul gandhi is interested in hiring prashanth kishore,may be he can try his luck by approaching congress."
623992038254481000," ""thursday is national hot dog day, and just like every year we are celebrating with our own truly american combo... 	"
677027537176891000, appy wednesday! sleep better with twilight.  	
639697973207781000," "" guernsey - those islanders love the g-funk and ice cube covers. over to amsterdam in november, belize and then glasgow #homecoming""	"
805658474982047000,  news ⊢ 'hospitals run out of vaccines for killer diseases' via . full story at 
639282423314935000,whatever. some dude forcing his opinions on people ain't worth my time. but aye yall who's ready for the new naruto episode tomorrow!
635142233705041000," ""dear lovely christians, i wish to inform you, tomorrow we got one mass @ am as we'll be submitting our parish family day collection!""	"
638958609288683000, imm make that katy perry snap for my niggas tomorrow	
802208583341538000,"   and she does now, more than mike ""conversion therapy"" pence. keep deflecting your bad candidate though"
667820736120156000, did you know that 'rahul gandhi' was trending topic on thursday  for  hours in hyderabad?  #trndnl	
674884747777175000,bravely second being the end of feb also has a knock-on effect on march too. will probably be too busy with it for twilight princess hd.
638882647314305000," ""scott walker defends ted cruz after boehner jackass comment. really, #dumasswalker is defending the only guy who may b more evil than him.""	"
805232419108483000, ashley graham confesses that losing weight would #loseweightnow#loseweightfast#lose inches 
636257429836169000, go and be their th member your a bitch like them anyway islam is the best religion in the world
631862885879316000, is dustin johnson the best st round player of all time? 	
802206895020850000,"  for future games, would recommend persona , out in february. always a great combo of rpg and jungian psychology."
805653326859816000, expert tips that guarantee success in marijuana dispensary business via /r/medical  
634581973877415000," ""deadlines are overrated. sometimes process needs room to blossom. looking forward to the final piece, frank ocean. 	"
800707598647435000," ""donald trump has reversed himself on  abortion, banning muslims and even his central promise of building a wall on⊦ "
802121462161281000, thx  folow'ng . this from #jerusalem - a #contemporary take on prayer beads #art #culture⊦ 
623603599143112000, wow! 's bad blood is # at pop radio for the th week.	
639706505361649000," ""head banging to nirvana at breakfast time (beck, not me). must be friday. although now he feels sick. highs and lows...""	"
681089672580173000," ""day th: saudi arabia, indonesia, poland, thailand, hungary. more $$$ for you today if you have traffic from there! 	"
801703891754777000, retweeted ben verlander ( NNEGEMOTICONN are you kidding me? most first place votes and doesn't win?... 
802180535338535000,she secretly loved the satisfaction of rejecting him. she wondered if that made her a mean woman. #writeyourpassion
624256889120026000," ""one day, i'll tell my kids that i was included in a cbs local story about sharknado tweets: 	"
802025258106486000, bike parking still free. 
805208776798302000, ashley graham insisted that her doll not have a thigh gap. we say thank you! 
802352857991303000,  he spoke against tpp and is now speaking out against dapl. you are just trolling with fake news now
632706695517601000, ice cube's son better be in the new friday movie	
802270177756745000, #spurs #gospursgo - flair showcase row  # tim duncan rc rookie nm-mt  #timduncan #nba
802371399230914000," this is a major failure of the th estate. how russia, putin and comey conspired with  to steal the⊦ "
672804589784055000, dark souls  april launch date confirmed with new trailer: embrace the darkness. 	
640321315828801000, david wright def got his groove back on defense after a rough st couple games right after he returned. the captain's looking great! #mets	
802193886538059000,"ok it's friday, time for some end of the week fun. try the #mannequinchallenge & strike a pose⊦ "
672159182242619000," ""the vamps sang rest your love, cwd, cheater, sty, last night, i found a girl and wake up at the sun gig tonight!""	"
636964596473946000," ""going to see foo fighters in concert tonight, kenney chesney tomorrow night + the mtv vmas with miley cyrus hosting in hollywood on sunday!!""	"
802296746407841000," when the pilot says ""if you have a samsung galaxy note , get off the plane"" # happy  #flying #samsung #faa #tsa #dot"
802177889651277000, don't blame me. i voted for hillary! #stillwithher 
671573150971248000,  this may surprise you curtis but some people can care about more than one issue at a time.  	
680845832254406000,   these ppl should read the bible.they may not be so eager to continue to harass israel. it doesn't work out so well  them.	
633497816699158000, dunkin will be the love of my life tomorrow	
802262122864353000,  iottie easy one touch  (v.) car mount universal phone holder for iphone  plus s plu 
805579701179674000," o dear. i wonder what ""fresh"" means in this context? ""daniel andrews: it⊙s time to ⊘take fresh look⊙ at euthanasia"" "
679622459318906000, israel - ramel bradley (ex yesilgiresun) may agree terms with hapoel holon 	
802037292269444000, watching this david blaine shit on netflix and this mf is crazy
635178259492274000," ""officially vacation week...ok, well starting tomorrow. pirates game, foo fighters concert &amp; spending time with .""	"
627364713463091000, it's my th year on kpop scene so maybe i know some things that you don't know dear.	
640468509743521000,"george osborne portrayed the night tube to aid low waged workers but only on friday &amp; saturday, lying again george? "
802428168976171000,"  sure us liberals can be annoying, but this doesn't negate issues of inequality. he is locked onto the same pts over & over"
802400153927696000,   while you are fucking with my tweet.why don't  you expose medicare and social security future😎
639644226037383000,  dont worry! we can stop at dunkin tomorrow and the coffee will wake ya right up shorty!	
802359769268830000,  will anyone in the trump transition team explain what henry kissinger was doing in the trump tower?
641084023335337000, christians and religious groups are not the brains trust of humanity isn't it obvious by now #athiest #reading  	
802193973267860000, one thing i learned this past week:social media is woke to how detrimental white supremacists are to the growth of america
632113432796397000, i hope the servers for the new naruto game are great. cause the rd's game server sucks ass	
801649975071566000,     yeah grayson allen didn't exist last year or anything. k dude....
802338231152820000," just watched your amazing ""michael moore in trumpland"".  magnificent!  if only more citizens had seen it,  hrc might be president."
640389245824176000," ""separation of church and state doesn't seem to apply to islam, does it? 	"
801750657837436000,"luis enrique: ""but the crowd were great, this is a great place to play. it was just handbags with a celtic player."" #fcblive"
802371725140918000,  stages of acceptance:. election denial. protest. recount. all aboard trump train #usefulnewverbs 
805616606164426000,  wuou great pack cristiano ronaldo in a pack is lucky 🍊
802209060250652000,"   well, good for you!"
629098338869055000,"oliseh to ring closing bell at the nigerian stock exchange: super eagles coach, sunday oliseh, will perform th... "
630955870042591000,"didn't wake up with frank ocean's voice, imma try again tomorrow"
640125626188337000," ""so long summer, school is definitely back in... saturday on the couch with a movie and school work. and confirming eid travel plans  happy ""	"
680679774365192000, justin bieber - what do you mean? you don't just have st on the billboards but nd &amp; third. over there 	
805621353630040000," lies, these claims are flat lies - but myth is behind very real voter suppression that keeps americans from voting⊦ "
638238603710042000, i just sat through a whole naruto theme song and now i wanna punch my ears.	
641429128739201000,"tomorrow is the day, see you all soon!  event: fh club x mymilan milan luxury clearance sales date: th-th... "
639983169857413000,"hq photos of niall in the us open today /september, in the city of new york, united states. "
641445174082580000, frank ocean's aaliyah cover of at your best gets me every time ..   that song is gonna be my st dance song with the woman i marry	
625737208478232000," ""k-fest vancouver is go! saturday september th on ubc campus! my dream come true, join the event page here kpop fans 	"
802120053797821000,  that'd definitely be trump.googling what does the president do#stillwithher #strongertogether #notmypresident #lovetrumpshate
802197691702923000,"  but now the white supremacists get to play the victim card, because the system actually *was* rigged"
665581939760480000,  donald trump's tweet is from january th after the charlie hebdo attacks.... tweeting for attention on issues like this is a no-go	
802422405234884000," by , #robotics and #drones, together, could replace / of the current global #workforce. #robots ⊦ "
631259983720517000, i'm going to see sam smith tomorrow. i don't think i ever thought this was going to happen but it is. he's my everything my idol. omfg	
805699802465845000, pope benedict admits he was 'unsure' about francis at first  
625554022779494000, nothing like a bit of iron maiden to get you going on a monday morning	
802316837069393000," cop killings + dustin vanliew, the diff obama & trump on energy ind + norman anderson is on fire about trump admin!"
802191272098156000,"regardless of theory, ben carson's statement is idiotic.does he not understand concepts or even the words that dis⊦ "
676874953665462000," ""do you think... george harrison's song """"here comes the sun"""" was actually supposed to be titled """"here comes the son"""" and was about christmas?""	"
802205887905591000," i can and will fight for #blacklivesmatter . however, i am white. i never will be turned down for a job because of my skin tone./?"
634764579206209000," ""head coach of the super eagles, sunday oliseh, has revealed that john mikel obi refused to show up for their... 	"
663183246654500000,oh and did i mention how i'm meeting chris evans in january?! so much to look forward to the next couple of months &lt;
624442807332306000," ""happy eid mubarak dear all friends. may the blessings of allah be with you today, tomorrow and always. happy eid... 	"
635857692284821000," ""a search of """"cnn debate"""" on twitter only returns links to news about how carly fiorina may not make it into the next debate. *yawn* boring..""	"
638875945672294000,  hey you better have no plans for sep th!! that's when shawn and i's comp is in statesboro!!	
639859287360172000,  sure that i'm going to have a break down tomorrow at foo fighters  happy 	
